age,job,marital,education,default_credit,housing,loan,contact_target,month,day_of_week,dt_year,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,target_decision
53,admin,married,university-degree,no,yes,no,telephone,may,mon,2022,208,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,unemployed,single,university-degree,no,no,no,telephone,may,mon,2022,404,4,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,blue-collar,single,high-school,no,no,no,telephone,may,mon,2022,396,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,blue-collar,married,basic-9y,no,no,no,telephone,may,mon,2022,98,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,services,married,basic-4y,no,no,no,telephone,may,mon,2022,229,3,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
58,entrepreneur,married,basic-4y,no,yes,no,telephone,may,mon,2022,350,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,management,married,university-degree,no,yes,no,telephone,may,tue,2022,379,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,technician,married,high-school,no,yes,no,telephone,may,tue,2022,168,3,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,admin,married,university-degree,no,yes,no,telephone,may,tue,2022,158,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,technician,married,university-degree,no,no,no,telephone,may,tue,2022,210,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,self-employed,married,high-school,no,yes,no,telephone,may,tue,2022,102,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,admin,divorced,basic-9y,no,no,no,telephone,may,tue,2022,306,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
56,management,divorced,high-school,no,no,no,telephone,may,tue,2022,218,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,blue-collar,married,basic-9y,no,no,no,telephone,may,tue,2022,77,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,blue-collar,married,basic-9y,no,no,yes,telephone,may,tue,2022,54,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,admin,single,high-school,no,yes,no,telephone,may,tue,2022,344,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22,blue-collar,single,basic-9y,no,yes,no,telephone,may,tue,2022,195,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,services,married,high-school,no,no,no,telephone,may,tue,2022,202,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,technician,married,basic-6y,no,yes,no,telephone,may,tue,2022,278,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,admin,single,university-degree,no,no,no,telephone,may,tue,2022,189,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,admin,married,basic-9y,no,no,no,telephone,may,tue,2022,83,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,admin,married,university-degree,no,yes,yes,telephone,may,tue,2022,18,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,admin,married,basic-9y,no,yes,no,telephone,may,tue,2022,235,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,management,single,university-degree,no,no,no,telephone,may,tue,2022,290,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,self-employed,married,university-degree,no,no,no,telephone,may,tue,2022,402,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
44,services,married,high-school,no,yes,no,telephone,may,tue,2022,1030,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
35,admin,married,university-degree,no,no,no,telephone,may,tue,2022,144,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,admin,married,high-school,no,no,no,telephone,may,tue,2022,69,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,admin,married,basic-9y,no,no,no,telephone,may,tue,2022,243,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,technician,married,professional-course,no,no,no,telephone,may,tue,2022,769,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
29,blue-collar,divorced,basic-4y,no,no,no,telephone,may,tue,2022,231,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,self-employed,married,university-degree,no,yes,yes,telephone,may,tue,2022,442,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,services,single,high-school,no,no,no,telephone,may,tue,2022,455,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,entrepreneur,married,university-degree,no,yes,no,telephone,may,tue,2022,154,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,services,divorced,basic-6y,no,no,no,telephone,may,tue,2022,393,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,admin,married,high-school,no,yes,no,telephone,may,tue,2022,203,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,services,married,high-school,no,no,yes,telephone,may,tue,2022,140,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,admin,married,high-school,no,no,no,telephone,may,tue,2022,483,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
55,technician,married,basic-4y,no,no,yes,telephone,may,tue,2022,259,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,blue-collar,married,basic-9y,no,no,no,telephone,may,tue,2022,227,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27,services,married,high-school,no,yes,no,telephone,may,tue,2022,245,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,technician,single,university-degree,no,yes,no,telephone,may,tue,2022,186,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,entrepreneur,married,basic-4y,no,no,no,telephone,may,tue,2022,623,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,blue-collar,married,basic-9y,no,no,no,telephone,may,tue,2022,102,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
58,management,married,basic-6y,no,no,no,telephone,may,tue,2022,342,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,technician,married,professional-course,no,yes,no,telephone,may,tue,2022,225,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,self-employed,divorced,university-degree,no,no,no,telephone,may,tue,2022,87,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,self-employed,single,university-degree,no,yes,no,telephone,may,tue,2022,262,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27,services,single,professional-course,no,yes,yes,telephone,may,tue,2022,271,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,technician,married,professional-course,no,yes,no,telephone,may,tue,2022,198,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,housemaid,married,basic-9y,no,yes,no,telephone,may,tue,2022,150,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,blue-collar,married,professional-course,no,no,no,telephone,may,tue,2022,241,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,admin,divorced,university-degree,no,no,no,telephone,may,tue,2022,196,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
26,housemaid,married,university-degree,no,no,no,telephone,may,tue,2022,246,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,management,married,university-degree,no,yes,no,telephone,may,tue,2022,140,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,admin,married,basic-9y,no,no,no,telephone,may,tue,2022,175,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,technician,married,professional-course,no,no,no,telephone,may,tue,2022,1623,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
38,blue-collar,married,basic-4y,no,no,yes,telephone,may,tue,2022,144,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
60,management,married,university-degree,no,no,no,telephone,may,tue,2022,451,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
48,admin,married,university-degree,no,yes,no,telephone,may,tue,2022,159,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,technician,married,professional-course,no,yes,no,telephone,may,tue,2022,170,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,admin,married,high-school,no,no,no,telephone,may,tue,2022,243,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
48,unemployed,single,basic-4y,no,yes,no,telephone,may,tue,2022,112,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
54,housemaid,married,basic-4y,no,no,no,telephone,may,tue,2022,262,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,blue-collar,married,basic-6y,no,no,yes,telephone,may,tue,2022,53,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,technician,divorced,high-school,no,no,no,telephone,may,tue,2022,204,4,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,self-employed,married,university-degree,no,yes,no,telephone,may,tue,2022,678,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
31,blue-collar,single,basic-9y,no,yes,no,telephone,may,tue,2022,182,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,services,married,high-school,no,no,no,telephone,may,tue,2022,162,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
44,admin,married,high-school,no,yes,yes,telephone,may,tue,2022,177,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,admin,married,basic-4y,no,yes,no,telephone,may,tue,2022,358,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,management,married,university-degree,no,no,no,telephone,may,tue,2022,1677,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
43,management,married,professional-course,no,yes,no,telephone,may,tue,2022,310,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
31,admin,divorced,high-school,no,no,no,telephone,may,tue,2022,47,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,blue-collar,divorced,basic-4y,no,no,no,telephone,may,tue,2022,30,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,retired,married,university-degree,no,no,no,telephone,may,tue,2022,116,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,services,married,high-school,no,yes,no,telephone,may,tue,2022,169,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,retired,married,basic-4y,no,no,no,telephone,may,tue,2022,145,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,technician,married,professional-course,no,yes,no,telephone,may,tue,2022,278,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,technician,married,university-degree,no,yes,no,telephone,may,tue,2022,226,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,services,married,basic-9y,no,no,no,telephone,may,tue,2022,157,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,technician,married,professional-course,no,yes,no,telephone,may,tue,2022,349,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
53,admin,married,professional-course,no,yes,no,telephone,may,tue,2022,233,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,admin,married,basic-9y,no,no,no,telephone,may,tue,2022,198,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,entrepreneur,married,university-degree,no,no,no,telephone,may,tue,2022,82,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,technician,single,university-degree,no,no,no,telephone,may,tue,2022,198,3,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,technician,married,university-degree,no,yes,no,telephone,may,tue,2022,120,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
48,blue-collar,married,basic-4y,no,no,no,telephone,may,tue,2022,128,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,entrepreneur,married,high-school,no,no,no,telephone,may,tue,2022,166,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,management,married,university-degree,no,yes,no,telephone,may,tue,2022,211,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
50,services,married,basic-9y,no,yes,yes,telephone,may,tue,2022,369,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
59,entrepreneur,married,high-school,no,yes,no,telephone,may,tue,2022,91,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,blue-collar,married,basic-4y,no,no,no,telephone,may,tue,2022,371,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,blue-collar,married,basic-9y,no,no,no,telephone,may,tue,2022,310,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,blue-collar,married,basic-6y,no,yes,no,telephone,may,tue,2022,158,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,blue-collar,married,basic-6y,no,no,no,telephone,may,tue,2022,198,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,admin,married,high-school,no,no,no,telephone,may,tue,2022,145,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,services,single,high-school,no,no,no,telephone,may,tue,2022,102,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,admin,divorced,high-school,no,yes,yes,telephone,may,tue,2022,179,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,technician,divorced,university-degree,no,no,no,telephone,may,tue,2022,73,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
44,admin,married,high-school,no,no,no,telephone,may,tue,2022,263,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,admin,married,high-school,no,no,no,telephone,may,tue,2022,342,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,blue-collar,married,basic-6y,no,no,no,telephone,may,tue,2022,13,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,blue-collar,married,basic-9y,no,no,no,telephone,may,tue,2022,79,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,technician,married,high-school,no,no,no,telephone,may,tue,2022,358,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,admin,single,high-school,no,yes,yes,telephone,may,tue,2022,150,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,self-employed,married,university-degree,no,no,no,telephone,may,tue,2022,792,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,entrepreneur,single,university-degree,no,yes,no,telephone,may,tue,2022,242,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,self-employed,single,high-school,no,yes,no,telephone,may,tue,2022,123,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,admin,married,professional-course,no,yes,yes,telephone,may,tue,2022,161,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,admin,married,university-degree,no,no,no,telephone,may,tue,2022,268,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,admin,divorced,high-school,no,no,yes,telephone,may,tue,2022,259,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,admin,single,university-degree,no,yes,yes,telephone,may,tue,2022,26,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,admin,single,university-degree,no,no,no,telephone,may,tue,2022,424,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,entrepreneur,married,basic-6y,no,no,no,telephone,may,tue,2022,179,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,retired,married,university-degree,no,yes,no,telephone,may,tue,2022,383,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,technician,married,basic-4y,no,no,yes,telephone,may,tue,2022,195,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,blue-collar,married,high-school,no,no,yes,telephone,may,tue,2022,1297,3,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
40,technician,married,basic-4y,no,no,no,telephone,may,tue,2022,217,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,blue-collar,married,basic-4y,no,no,no,telephone,may,tue,2022,189,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,blue-collar,married,basic-4y,no,yes,yes,telephone,may,tue,2022,260,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,admin,married,basic-6y,no,yes,no,telephone,may,tue,2022,179,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23,admin,single,university-degree,no,no,no,telephone,may,tue,2022,266,3,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,housemaid,married,high-school,no,no,no,telephone,may,tue,2022,352,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,admin,married,high-school,no,no,no,telephone,may,tue,2022,695,3,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,admin,divorced,high-school,no,no,no,telephone,may,tue,2022,76,4,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,management,married,university-degree,no,no,no,telephone,may,tue,2022,310,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,blue-collar,married,basic-4y,no,no,no,telephone,may,tue,2022,112,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
24,technician,single,professional-course,no,no,yes,telephone,may,tue,2022,140,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,admin,single,university-degree,no,no,yes,telephone,may,tue,2022,262,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
59,blue-collar,married,basic-4y,no,yes,no,telephone,may,tue,2022,424,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,technician,married,professional-course,no,no,no,telephone,may,tue,2022,1906,3,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,technician,married,professional-course,no,yes,no,telephone,may,tue,2022,219,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,admin,married,university-degree,no,no,no,telephone,may,tue,2022,135,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,management,married,university-degree,no,no,no,telephone,may,tue,2022,407,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,technician,married,professional-course,no,yes,no,telephone,may,tue,2022,402,4,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,technician,married,basic-9y,no,no,no,telephone,may,tue,2022,209,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
48,admin,married,professional-course,no,yes,no,telephone,may,tue,2022,92,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,services,married,high-school,no,no,no,telephone,may,tue,2022,193,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,admin,single,university-degree,no,yes,yes,telephone,may,tue,2022,65,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
48,blue-collar,married,basic-9y,no,no,no,telephone,may,tue,2022,284,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,blue-collar,married,basic-9y,no,no,no,telephone,may,tue,2022,285,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,admin,single,university-degree,no,yes,no,telephone,may,tue,2022,278,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,admin,single,university-degree,no,no,no,telephone,may,tue,2022,389,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,services,married,high-school,no,no,no,telephone,may,tue,2022,158,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
50,services,married,high-school,no,no,no,telephone,may,tue,2022,87,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,blue-collar,married,basic-6y,no,yes,no,telephone,may,tue,2022,147,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,admin,married,high-school,no,no,no,telephone,may,tue,2022,635,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,blue-collar,single,basic-4y,no,no,no,telephone,may,tue,2022,289,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
51,management,married,university-degree,no,yes,no,telephone,may,tue,2022,170,3,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,admin,married,university-degree,no,yes,no,telephone,may,tue,2022,802,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,technician,married,basic-6y,no,yes,no,telephone,may,tue,2022,381,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,blue-collar,married,basic-4y,no,no,no,telephone,may,tue,2022,57,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,technician,married,professional-course,no,yes,no,telephone,may,tue,2022,304,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,admin,married,basic-9y,no,yes,no,telephone,may,tue,2022,241,3,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,admin,divorced,university-degree,no,yes,yes,telephone,may,tue,2022,230,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,technician,married,professional-course,no,no,no,telephone,may,tue,2022,79,4,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,technician,married,professional-course,no,no,no,telephone,may,tue,2022,262,3,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,blue-collar,married,basic-9y,no,yes,no,telephone,may,tue,2022,145,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,technician,married,professional-course,no,no,no,telephone,may,tue,2022,252,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,services,single,basic-4y,no,no,no,telephone,may,tue,2022,329,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,technician,married,professional-course,no,no,no,telephone,may,tue,2022,191,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,technician,married,university-degree,no,no,no,telephone,may,tue,2022,116,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,admin,single,university-degree,no,no,no,telephone,may,tue,2022,246,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,services,married,basic-6y,no,no,no,telephone,may,tue,2022,532,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
55,management,single,basic-4y,no,no,no,telephone,may,tue,2022,293,1,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,technician,single,professional-course,no,yes,no,telephone,may,tue,2022,37,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,admin,married,university-degree,no,yes,yes,telephone,may,tue,2022,132,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,admin,single,university-degree,no,no,no,telephone,may,tue,2022,530,2,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
55,management,divorced,university-degree,no,yes,no,telephone,may,tue,2022,90,5,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
29,admin,married,high-school,no,yes,no,telephone,may,tue,2022,29,3,,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
